Month,Year,Country,HS,Commodity,Customs Value (Gen) ($US),
January,2025,Cayman Islands,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"637,167",
January,2025,Central African Republic,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"10,500",
January,2025,Central African Republic,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","14,033",
January,2025,Chad,95,"Toys, Games & Sport Equipment; Parts & Accessories","44,400",
January,2025,Chile,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","29,421",
January,2025,Chile,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","227,380",
January,2025,Chile,39,Plastics And Articles Thereof,"1,784,457",
January,2025,Chile,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"5,994,916",
January,2025,Chile,49,"Printed Books, Newspapers Etc; Manuscripts Etc","19,961",
January,2025,Chile,61,"Apparel Articles And Accessories, Knit Or Crochet",368,
January,2025,Chile,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"36,545",
January,2025,Chile,64,"Footwear, Gaiters Etc. And Parts Thereof","4,508",
January,2025,Chile,70,Glass And Glassware,"1,154,388",
January,2025,Chile,73,Articles Of Iron Or Steel,"802,832",
January,2025,Chile,76,Aluminum And Articles Thereof,"1,682,502",
January,2025,Chile,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","287,522",
January,2025,Chile,83,Miscellaneous Articles Of Base Metal,"492,058",
January,2025,Chile,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","6,374,586",
January,2025,Chile,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"4,328,998",
January,2025,Chile,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","5,178,840",
January,2025,Chile,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","276,009",
January,2025,Chile,95,"Toys, Games & Sport Equipment; Parts & Accessories","24,934",
January,2025,China,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","110,006,588",
January,2025,China,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","71,386,940",
January,2025,China,39,Plastics And Articles Thereof,"1,838,330,398",
January,2025,China,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"217,290,956",
January,2025,China,49,"Printed Books, Newspapers Etc; Manuscripts Etc","179,694,444",
January,2025,China,61,"Apparel Articles And Accessories, Knit Or Crochet","901,417,859",
January,2025,China,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"732,779,620",
January,2025,China,64,"Footwear, Gaiters Etc. And Parts Thereof","987,611,664",
January,2025,China,70,Glass And Glassware,"235,358,944",
January,2025,China,73,Articles Of Iron Or Steel,"1,157,927,438",
January,2025,China,76,Aluminum And Articles Thereof,"249,443,766",
January,2025,China,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","289,355,338",
January,2025,China,83,Miscellaneous Articles Of Base Metal,"524,828,176",
January,2025,China,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","8,334,179,972",
January,2025,China,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"11,256,441,107",
January,2025,China,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","1,385,507,010",
January,2025,China,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","1,748,578,364",
January,2025,China,95,"Toys, Games & Sport Equipment; Parts & Accessories","2,329,802,801",
January,2025,Christmas Island,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"12,091",
January,2025,Cocos (Keeling) Islands,39,Plastics And Articles Thereof,"38,128",
January,2025,Cocos (Keeling) Islands,73,Articles Of Iron Or Steel,"2,200",
January,2025,Cocos (Keeling) Islands,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"40,000",
January,2025,Cocos (Keeling) Islands,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","64,938",
January,2025,Colombia,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","2,341,020",
January,2025,Colombia,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","13,102,606",
January,2025,Colombia,39,Plastics And Articles Thereof,"24,107,732",
January,2025,Colombia,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"7,834,054",
January,2025,Colombia,49,"Printed Books, Newspapers Etc; Manuscripts Etc","1,899,124",
January,2025,Colombia,61,"Apparel Articles And Accessories, Knit Or Crochet","6,893,131",
January,2025,Colombia,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"6,242,655",
January,2025,Colombia,64,"Footwear, Gaiters Etc. And Parts Thereof","796,616",
January,2025,Colombia,70,Glass And Glassware,"5,778,785",
January,2025,Colombia,73,Articles Of Iron Or Steel,"13,876,102",
January,2025,Colombia,76,Aluminum And Articles Thereof,"45,183,510",
January,2025,Colombia,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","396,752",
January,2025,Colombia,83,Miscellaneous Articles Of Base Metal,"174,824",
January,2025,Colombia,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","4,471,633",
January,2025,Colombia,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"31,841,707",
January,2025,Colombia,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","1,640,427",
January,2025,Colombia,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","3,719,730",
January,2025,Colombia,95,"Toys, Games & Sport Equipment; Parts & Accessories","2,284,838",
January,2025,Comoros,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","11,144",
January,2025,Comoros,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","151,152",
January,2025,Congo,49,"Printed Books, Newspapers Etc; Manuscripts Etc","12,588",
January,2025,Congo,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","10,012",
January,2025,Congo,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","1,892",
January,2025,Congo,95,"Toys, Games & Sport Equipment; Parts & Accessories","16,916",
January,2025,Cook Islands,61,"Apparel Articles And Accessories, Knit Or Crochet","46,324",
January,2025,Cook Islands,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","21,089",
January,2025,Cook Islands,95,"Toys, Games & Sport Equipment; Parts & Accessories","6,238",
January,2025,Costa Rica,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","70,877",
January,2025,Costa Rica,39,Plastics And Articles Thereof,"12,103,953",
January,2025,Costa Rica,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"515,843",
January,2025,Costa Rica,49,"Printed Books, Newspapers Etc; Manuscripts Etc","486,818",
January,2025,Costa Rica,61,"Apparel Articles And Accessories, Knit Or Crochet","1,464,113",
January,2025,Costa Rica,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"30,868",
January,2025,Costa Rica,70,Glass And Glassware,"1,983,447",
January,2025,Costa Rica,73,Articles Of Iron Or Steel,"1,829,440",
January,2025,Costa Rica,76,Aluminum And Articles Thereof,"940,064",
January,2025,Costa Rica,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","91,363",
January,2025,Costa Rica,83,Miscellaneous Articles Of Base Metal,"27,108",
January,2025,Costa Rica,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","15,536,583",
January,2025,Costa Rica,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"169,429,974",
January,2025,Costa Rica,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","2,584,201",
January,2025,Costa Rica,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","1,661,320",
January,2025,Costa Rica,95,"Toys, Games & Sport Equipment; Parts & Accessories","2,619,446",
January,2025,Cote d'Ivoire,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","176,182",
January,2025,Cote d'Ivoire,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","39,156",
January,2025,Cote d'Ivoire,39,Plastics And Articles Thereof,680,
January,2025,Cote d'Ivoire,49,"Printed Books, Newspapers Etc; Manuscripts Etc","21,432",
January,2025,Croatia,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","17,097",
January,2025,Croatia,39,Plastics And Articles Thereof,"116,844",
January,2025,Croatia,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"7,728",
January,2025,Croatia,49,"Printed Books, Newspapers Etc; Manuscripts Etc","8,952",
January,2025,Croatia,61,"Apparel Articles And Accessories, Knit Or Crochet","330,051",
January,2025,Croatia,64,"Footwear, Gaiters Etc. And Parts Thereof","503,331",
January,2025,Croatia,70,Glass And Glassware,"160,793",
January,2025,Croatia,73,Articles Of Iron Or Steel,"357,487",
January,2025,Croatia,76,Aluminum And Articles Thereof,"304,791",
January,2025,Croatia,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","95,444",
January,2025,Croatia,83,Miscellaneous Articles Of Base Metal,"61,812",
January,2025,Croatia,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","7,884,226",
January,2025,Croatia,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"5,088,580",
January,2025,Croatia,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","256,958",
January,2025,Croatia,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","285,076",
January,2025,Croatia,95,"Toys, Games & Sport Equipment; Parts & Accessories","155,190",
January,2025,Curacao,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","9,364",
January,2025,Curacao,76,Aluminum And Articles Thereof,"6,635",
January,2025,Curacao,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","14,861",
January,2025,Curacao,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"277,211",
January,2025,Cyprus,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","3,138",
January,2025,Cyprus,39,Plastics And Articles Thereof,"14,889",
January,2025,Cyprus,76,Aluminum And Articles Thereof,"4,302",
January,2025,Cyprus,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","9,500",
January,2025,Cyprus,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","96,685",
January,2025,Cyprus,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"990,278",
January,2025,Cyprus,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","2,202",
January,2025,Cyprus,95,"Toys, Games & Sport Equipment; Parts & Accessories","8,500",
January,2025,Czech Republic,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","1,753,943",
January,2025,Czech Republic,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","408,561",
January,2025,Czech Republic,39,Plastics And Articles Thereof,"17,971,100",
January,2025,Czech Republic,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"4,192,659",
January,2025,Czech Republic,49,"Printed Books, Newspapers Etc; Manuscripts Etc","297,204",
January,2025,Czech Republic,61,"Apparel Articles And Accessories, Knit Or Crochet","25,618",
January,2025,Czech Republic,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"3,082,975",
January,2025,Czech Republic,64,"Footwear, Gaiters Etc. And Parts Thereof","123,019",
January,2025,Czech Republic,70,Glass And Glassware,"3,495,787",
January,2025,Czech Republic,73,Articles Of Iron Or Steel,"11,237,587",
January,2025,Czech Republic,76,Aluminum And Articles Thereof,"1,025,485",
January,2025,Czech Republic,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","4,901,719",
January,2025,Czech Republic,83,Miscellaneous Articles Of Base Metal,"6,045,004",
January,2025,Czech Republic,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","175,646,765",
January,2025,Czech Republic,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"145,443,411",
January,2025,Czech Republic,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","19,491,682",
January,2025,Czech Republic,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","13,677,673",
January,2025,Czech Republic,95,"Toys, Games & Sport Equipment; Parts & Accessories","6,315,232",
January,2025,Democratic Republic of Congo,49,"Printed Books, Newspapers Etc; Manuscripts Etc","2,861",
January,2025,Democratic Republic of Congo,83,Miscellaneous Articles Of Base Metal,"82,078",
January,2025,Democratic Republic of Congo,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","103,640",
January,2025,Democratic Republic of Congo,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"47,590",
January,2025,Democratic Republic of Congo,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","119,597",
January,2025,Denmark,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","653,909",
January,2025,Denmark,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","1,039,926",
January,2025,Denmark,39,Plastics And Articles Thereof,"10,863,517",
January,2025,Denmark,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"4,378,841",
January,2025,Denmark,49,"Printed Books, Newspapers Etc; Manuscripts Etc","279,318",
January,2025,Denmark,61,"Apparel Articles And Accessories, Knit Or Crochet","108,690",
January,2025,Denmark,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"149,659",
January,2025,Denmark,64,"Footwear, Gaiters Etc. And Parts Thereof","47,088",
January,2025,Denmark,70,Glass And Glassware,"172,441",
January,2025,Denmark,73,Articles Of Iron Or Steel,"4,714,186",
January,2025,Denmark,76,Aluminum And Articles Thereof,"904,433",
January,2025,Denmark,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","824,578",
January,2025,Denmark,83,Miscellaneous Articles Of Base Metal,"981,178",
January,2025,Denmark,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","145,051,492",
January,2025,Denmark,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"50,989,047",
January,2025,Denmark,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","5,677,372",
January,2025,Denmark,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","6,970,798",
January,2025,Denmark,95,"Toys, Games & Sport Equipment; Parts & Accessories","2,279,440",
January,2025,Dominica,61,"Apparel Articles And Accessories, Knit Or Crochet","4,868",
January,2025,Dominica,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"13,389",
January,2025,Dominican Republic,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","1,932,633",
January,2025,Dominican Republic,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","3,848,687",
January,2025,Dominican Republic,39,Plastics And Articles Thereof,"23,190,130",
January,2025,Dominican Republic,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"6,408,694",
January,2025,Dominican Republic,49,"Printed Books, Newspapers Etc; Manuscripts Etc","60,860",
January,2025,Dominican Republic,61,"Apparel Articles And Accessories, Knit Or Crochet","24,803,445",
January,2025,Dominican Republic,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"7,307,587",
January,2025,Dominican Republic,64,"Footwear, Gaiters Etc. And Parts Thereof","10,439,484",
January,2025,Dominican Republic,70,Glass And Glassware,"80,947",
January,2025,Dominican Republic,73,Articles Of Iron Or Steel,"1,469,455",
January,2025,Dominican Republic,76,Aluminum And Articles Thereof,"1,173,683",
January,2025,Dominican Republic,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","17,253",
January,2025,Dominican Republic,83,Miscellaneous Articles Of Base Metal,"3,090,929",
January,2025,Dominican Republic,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","9,090,102",
January,2025,Dominican Republic,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"67,709,914",
January,2025,Dominican Republic,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","1,143,294",
January,2025,Dominican Republic,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","2,355,137",
January,2025,Dominican Republic,95,"Toys, Games & Sport Equipment; Parts & Accessories","376,952",
January,2025,Ecuador,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","44,597",
January,2025,Ecuador,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","10,848",
January,2025,Ecuador,39,Plastics And Articles Thereof,"2,645,257",
January,2025,Ecuador,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"864,117",
January,2025,Ecuador,49,"Printed Books, Newspapers Etc; Manuscripts Etc","14,676",
January,2025,Ecuador,61,"Apparel Articles And Accessories, Knit Or Crochet","13,524",
January,2025,Ecuador,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"86,496",
January,2025,Ecuador,70,Glass And Glassware,"214,993",
January,2025,Ecuador,73,Articles Of Iron Or Steel,"30,698",
January,2025,Ecuador,76,Aluminum And Articles Thereof,"4,592,714",
January,2025,Ecuador,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","18,688",
January,2025,Ecuador,83,Miscellaneous Articles Of Base Metal,"119,685",
January,2025,Ecuador,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","409,918",
January,2025,Ecuador,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"7,635,116",
January,2025,Ecuador,87,"Vehicles, Except Railway Or Tramway, And Parts Etc","111,957",
January,2025,Ecuador,94,"Furnit;bedding,mattres;luminaires,light Fix;prefab","993,329",
January,2025,Ecuador,95,"Toys, Games & Sport Equipment; Parts & Accessories","54,945",
January,2025,Egypt,33,"Essential Oils Etc; Perfumery, Cosmetic Etc Preps","1,253,236",
January,2025,Egypt,34,"Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","720,972",
January,2025,Egypt,39,Plastics And Articles Thereof,"2,771,981",
January,2025,Egypt,48,Paper & Paperboard & Articles (inc Papr Pulp Artl),"407,790",
January,2025,Egypt,49,"Printed Books, Newspapers Etc; Manuscripts Etc","11,328",
January,2025,Egypt,61,"Apparel Articles And Accessories, Knit Or Crochet","58,313,378",
January,2025,Egypt,63,Textile Art Nesoi; Needlecraft Sets; Worn Text Art,"820,383",
January,2025,Egypt,64,"Footwear, Gaiters Etc. And Parts Thereof","3,545",
January,2025,Egypt,70,Glass And Glassware,"2,964,517",
January,2025,Egypt,73,Articles Of Iron Or Steel,"3,050,955",
January,2025,Egypt,76,Aluminum And Articles Thereof,"384,141",
January,2025,Egypt,82,"Tools, Cutlery Etc. Of Base Metal & Parts Thereof","437,664",
January,2025,Egypt,83,Miscellaneous Articles Of Base Metal,"9,500",
January,2025,Egypt,84,"Nuclear Reactors, Boilers, Machinery Etc.; Parts","781,133",
January,2025,Egypt,85,Electric Machinery Etc; Sound Equip; Tv Equip; Pts,"1,163,977",
