HS2,HS2 Description,Country of Origin,Rank,Port of Entry,BaselineShare,BaselineSharePct
83,Miscellaneous articles of base metal,Japan,7,"Houston-Galveston, TX",0.040979977393921514,4.097997739392151
83,Miscellaneous articles of base metal,Japan,8,"Mobile, AL",0.039918327200335654,3.9918327200335653
83,Miscellaneous articles of base metal,Japan,9,"New York City, NY",0.025750394581057486,2.5750394581057487
83,Miscellaneous articles of base metal,Japan,10,"Minneapolis, MN",0.014175111531142735,1.4175111531142734
83,Miscellaneous articles of base metal,"Korea, South",1,"Savannah, GA",0.24920535241687675,24.920535241687674
83,Miscellaneous articles of base metal,"Korea, South",2,"Mobile, AL",0.21762327772048595,21.762327772048597
83,Miscellaneous articles of base metal,"Korea, South",3,"Los Angeles, CA",0.1690115375324202,16.90115375324202
83,Miscellaneous articles of base metal,"Korea, South",4,"Chicago, IL",0.10896941857020427,10.896941857020428
83,Miscellaneous articles of base metal,"Korea, South",5,"Detroit, MI",0.07290536900889563,7.290536900889563
83,Miscellaneous articles of base metal,"Korea, South",6,"New York City, NY",0.06188184990048881,6.188184990048881
83,Miscellaneous articles of base metal,"Korea, South",7,"Seattle, WA",0.037858529145679325,3.7858529145679323
83,Miscellaneous articles of base metal,"Korea, South",8,"Houston-Galveston, TX",0.032559589221898964,3.2559589221898966
83,Miscellaneous articles of base metal,"Korea, South",9,"Dallas-Fort Worth, TX",0.026830301983318223,2.683030198331822
83,Miscellaneous articles of base metal,"Korea, South",10,"Cleveland, OH",0.023154774499731873,2.315477449973187
83,Miscellaneous articles of base metal,Malaysia,1,"New York City, NY",0.3541005067893002,35.41005067893002
83,Miscellaneous articles of base metal,Malaysia,2,"Savannah, GA",0.1761986579656703,17.61986579656703
83,Miscellaneous articles of base metal,Malaysia,3,"Los Angeles, CA",0.11623667913689818,11.623667913689818
83,Miscellaneous articles of base metal,Malaysia,4,"Chicago, IL",0.10068708990029594,10.068708990029593
83,Miscellaneous articles of base metal,Malaysia,5,"Houston-Galveston, TX",0.057987743468849086,5.798774346884908
83,Miscellaneous articles of base metal,Malaysia,6,"Cleveland, OH",0.045940819994902835,4.5940819994902835
83,Miscellaneous articles of base metal,Malaysia,7,"New Orleans, LA",0.04258379434848537,4.258379434848536
83,Miscellaneous articles of base metal,Malaysia,8,"San Francisco, CA",0.039857173807783516,3.9857173807783517
83,Miscellaneous articles of base metal,Malaysia,9,"Dallas-Fort Worth, TX",0.03689290834222888,3.689290834222888
83,Miscellaneous articles of base metal,Malaysia,10,"Norfolk, VA",0.029514626245585675,2.9514626245585673
83,Miscellaneous articles of base metal,Mexico,1,"Laredo, TX",0.5041380526902579,50.413805269025794
83,Miscellaneous articles of base metal,Mexico,2,"San Diego, CA",0.2788964860223648,27.889648602236477
83,Miscellaneous articles of base metal,Mexico,3,"Nogales, AZ",0.11804998768862897,11.804998768862896
83,Miscellaneous articles of base metal,Mexico,4,"El Paso, TX",0.08128539041115503,8.128539041115502
83,Miscellaneous articles of base metal,Mexico,5,"New Orleans, LA",0.00705062541631843,0.705062541631843
83,Miscellaneous articles of base metal,Mexico,6,"Cleveland, OH",0.005232804158620356,0.5232804158620357
83,Miscellaneous articles of base metal,Mexico,7,"Charleston, SC",0.0020095564789318243,0.20095564789318243
83,Miscellaneous articles of base metal,Mexico,8,"St. Louis, MO",0.0018205728953493332,0.18205728953493333
83,Miscellaneous articles of base metal,Mexico,9,"Los Angeles, CA",0.0010909739772946977,0.10909739772946977
83,Miscellaneous articles of base metal,Mexico,10,"Detroit, MI",0.00042555026107867606,0.042555026107867606
83,Miscellaneous articles of base metal,Oman,1,"Charleston, SC",0.19088684461286876,19.088684461286874
83,Miscellaneous articles of base metal,Oman,2,"Norfolk, VA",0.18706120062471288,18.70612006247129
83,Miscellaneous articles of base metal,Oman,3,"Mobile, AL",0.16916122724465543,16.916122724465545
83,Miscellaneous articles of base metal,Oman,4,"Los Angeles, CA",0.10839843233491482,10.839843233491482
83,Miscellaneous articles of base metal,Oman,5,"Houston-Galveston, TX",0.0927684822260898,9.27684822260898
83,Miscellaneous articles of base metal,Oman,6,"St. Louis, MO",0.07477179770720324,7.4771797707203245
83,Miscellaneous articles of base metal,Oman,7,"Savannah, GA",0.05796681325765984,5.7966813257659835
83,Miscellaneous articles of base metal,Oman,8,"Baltimore, MD",0.04274506146069291,4.274506146069291
83,Miscellaneous articles of base metal,Oman,9,"San Francisco, CA",0.03991565986397863,3.991565986397863
83,Miscellaneous articles of base metal,Oman,10,"Minneapolis, MN",0.03632448066722372,3.632448066722372
83,Miscellaneous articles of base metal,Poland,1,"Chicago, IL",0.23406312679361269,23.406312679361267
83,Miscellaneous articles of base metal,Poland,2,"New York City, NY",0.17200942040550016,17.200942040550014
83,Miscellaneous articles of base metal,Poland,3,"Cleveland, OH",0.16513518166969388,16.513518166969387
83,Miscellaneous articles of base metal,Poland,4,"Charleston, SC",0.10157425665678152,10.157425665678153
83,Miscellaneous articles of base metal,Poland,5,"Detroit, MI",0.07933033883370927,7.933033883370927
83,Miscellaneous articles of base metal,Poland,6,"San Francisco, CA",0.06918754023013787,6.918754023013787
83,Miscellaneous articles of base metal,Poland,7,"Philadelphia, PA",0.04935746989486155,4.935746989486154
83,Miscellaneous articles of base metal,Poland,8,"Savannah, GA",0.04696315835429594,4.696315835429594
83,Miscellaneous articles of base metal,Poland,9,"Los Angeles, CA",0.0436445694516347,4.364456945163471
83,Miscellaneous articles of base metal,Poland,10,"Houston-Galveston, TX",0.03873493770977236,3.873493770977236
83,Miscellaneous articles of base metal,Slovenia,1,"Cleveland, OH",0.4839277426793055,48.39277426793055
83,Miscellaneous articles of base metal,Slovenia,2,"Chicago, IL",0.26816478532857546,26.816478532857545
83,Miscellaneous articles of base metal,Slovenia,3,"New York City, NY",0.06579055603644096,6.579055603644096
83,Miscellaneous articles of base metal,Slovenia,4,"Charleston, SC",0.06038191458179996,6.038191458179996
83,Miscellaneous articles of base metal,Slovenia,5,"Houston-Galveston, TX",0.03822364080857186,3.8223640808571857
83,Miscellaneous articles of base metal,Slovenia,6,"Baltimore, MD",0.021806128435568266,2.1806128435568266
83,Miscellaneous articles of base metal,Slovenia,7,"Los Angeles, CA",0.02038728331826291,2.038728331826291
83,Miscellaneous articles of base metal,Slovenia,8,"Norfolk, VA",0.017132400582688345,1.7132400582688345
83,Miscellaneous articles of base metal,Slovenia,9,"Detroit, MI",0.012431922623973895,1.2431922623973894
83,Miscellaneous articles of base metal,Slovenia,10,"New Orleans, LA",0.011753625604813018,1.1753625604813018
83,Miscellaneous articles of base metal,Spain,1,"San Francisco, CA",0.28622470196916744,28.622470196916744
83,Miscellaneous articles of base metal,Spain,2,"Detroit, MI",0.26091010692274097,26.091010692274097
83,Miscellaneous articles of base metal,Spain,3,"New York City, NY",0.0949281813621834,9.49281813621834
83,Miscellaneous articles of base metal,Spain,4,"Los Angeles, CA",0.07312344229024502,7.312344229024502
83,Miscellaneous articles of base metal,Spain,5,"Cleveland, OH",0.06648630325356047,6.648630325356048
83,Miscellaneous articles of base metal,Spain,6,"Savannah, GA",0.055280248149198734,5.528024814919873
83,Miscellaneous articles of base metal,Spain,7,"Miami, FL",0.05037463055980455,5.037463055980455
83,Miscellaneous articles of base metal,Spain,8,"Chicago, IL",0.04247710735645423,4.2477107356454225
83,Miscellaneous articles of base metal,Spain,9,"Charleston, SC",0.03643577989630929,3.6435779896309293
83,Miscellaneous articles of base metal,Spain,10,"Norfolk, VA",0.03375949824033586,3.375949824033586
83,Miscellaneous articles of base metal,Sweden,1,"New Orleans, LA",0.22233826059974549,22.233826059974547
83,Miscellaneous articles of base metal,Sweden,2,"Norfolk, VA",0.14050610200351482,14.050610200351482
83,Miscellaneous articles of base metal,Sweden,3,"Laredo, TX",0.13471413933909746,13.471413933909746
83,Miscellaneous articles of base metal,Sweden,4,"Chicago, IL",0.11321674155381575,11.321674155381576
83,Miscellaneous articles of base metal,Sweden,5,"Baltimore, MD",0.10009018825892387,10.009018825892387
83,Miscellaneous articles of base metal,Sweden,6,"New York City, NY",0.0805013385121783,8.050133851217831
83,Miscellaneous articles of base metal,Sweden,7,"Cleveland, OH",0.06520193703430596,6.520193703430596
83,Miscellaneous articles of base metal,Sweden,8,"Charleston, SC",0.06519579647875083,6.519579647875083
83,Miscellaneous articles of base metal,Sweden,9,"Columbia-Snake, OR",0.04316264181023316,4.316264181023316
83,Miscellaneous articles of base metal,Sweden,10,"Philadelphia, PA",0.03507285440943431,3.5072854409434315
83,Miscellaneous articles of base metal,Taiwan,1,"Los Angeles, CA",0.29897512037929286,29.897512037929285
83,Miscellaneous articles of base metal,Taiwan,2,"St. Louis, MO",0.18018288042945668,18.018288042945667
83,Miscellaneous articles of base metal,Taiwan,3,"Chicago, IL",0.13668867958871447,13.668867958871447
83,Miscellaneous articles of base metal,Taiwan,4,"New York City, NY",0.11722928547589746,11.722928547589746
83,Miscellaneous articles of base metal,Taiwan,5,"Savannah, GA",0.08327480604599642,8.327480604599643
83,Miscellaneous articles of base metal,Taiwan,6,"Cleveland, OH",0.06161136384681322,6.161136384681322
83,Miscellaneous articles of base metal,Taiwan,7,"Seattle, WA",0.042640041571672234,4.264004157167223
83,Miscellaneous articles of base metal,Taiwan,8,"San Francisco, CA",0.03546388451841669,3.5463884518416693
83,Miscellaneous articles of base metal,Taiwan,9,"Detroit, MI",0.022497406068619098,2.2497406068619097
83,Miscellaneous articles of base metal,Taiwan,10,"Dallas-Fort Worth, TX",0.0214365320751208,2.14365320751208
83,Miscellaneous articles of base metal,Thailand,1,"Cleveland, OH",0.25938882756433046,25.938882756433046
83,Miscellaneous articles of base metal,Thailand,2,"Los Angeles, CA",0.21838165755537634,21.838165755537634
83,Miscellaneous articles of base metal,Thailand,3,"Chicago, IL",0.16173980495207707,16.173980495207708
83,Miscellaneous articles of base metal,Thailand,4,"New York City, NY",0.10667376442252835,10.667376442252834
83,Miscellaneous articles of base metal,Thailand,5,"Savannah, GA",0.08619995446128641,8.619995446128641
83,Miscellaneous articles of base metal,Thailand,6,"Seattle, WA",0.04442173623720088,4.442173623720088
83,Miscellaneous articles of base metal,Thailand,7,"Houston-Galveston, TX",0.03870653702555276,3.870653702555276
83,Miscellaneous articles of base metal,Thailand,8,"Norfolk, VA",0.029344482825446803,2.9344482825446803
83,Miscellaneous articles of base metal,Thailand,9,"Detroit, MI",0.028743496418767563,2.8743496418767562
83,Miscellaneous articles of base metal,Thailand,10,"Dallas-Fort Worth, TX",0.0263997385374334,2.63997385374334
83,Miscellaneous articles of base metal,United Arab Emirates,1,"New York City, NY",0.771656336875207,77.1656336875207
83,Miscellaneous articles of base metal,United Arab Emirates,2,"Charleston, SC",0.09744903809062504,9.744903809062503
83,Miscellaneous articles of base metal,United Arab Emirates,3,"Baltimore, MD",0.02661301449408187,2.661301449408187
83,Miscellaneous articles of base metal,United Arab Emirates,4,"Savannah, GA",0.022367774384011108,2.236777438401111
83,Miscellaneous articles of base metal,United Arab Emirates,5,"Chicago, IL",0.017286979676613606,1.7286979676613607
83,Miscellaneous articles of base metal,United Arab Emirates,6,"Philadelphia, PA",0.01703322076861768,1.703322076861768
83,Miscellaneous articles of base metal,United Arab Emirates,7,"Cleveland, OH",0.013280879140416065,1.3280879140416064
83,Miscellaneous articles of base metal,United Arab Emirates,8,"New Orleans, LA",0.01212016412919216,1.212016412919216
83,Miscellaneous articles of base metal,United Arab Emirates,9,"Los Angeles, CA",0.011464750079391278,1.1464750079391277
83,Miscellaneous articles of base metal,United Arab Emirates,10,"Seattle, WA",0.010727842361844162,1.0727842361844162
83,Miscellaneous articles of base metal,United Kingdom,1,"New Orleans, LA",0.1719553633298705,17.19553633298705
83,Miscellaneous articles of base metal,United Kingdom,2,"Cleveland, OH",0.1539522532506302,15.39522532506302
83,Miscellaneous articles of base metal,United Kingdom,3,"New York City, NY",0.1451273621990328,14.51273621990328
83,Miscellaneous articles of base metal,United Kingdom,4,"Chicago, IL",0.10738850547873596,10.738850547873596
83,Miscellaneous articles of base metal,United Kingdom,5,"Detroit, MI",0.08971287702800657,8.971287702800657
83,Miscellaneous articles of base metal,United Kingdom,6,"Los Angeles, CA",0.07661697196454303,7.661697196454304
83,Miscellaneous articles of base metal,United Kingdom,7,"Philadelphia, PA",0.07636269638566044,7.636269638566044
83,Miscellaneous articles of base metal,United Kingdom,8,"Savannah, GA",0.0734299464947219,7.34299464947219
83,Miscellaneous articles of base metal,United Kingdom,9,"Charleston, SC",0.05930712883164529,5.930712883164529
83,Miscellaneous articles of base metal,United Kingdom,10,"Houston-Galveston, TX",0.04614689503715328,4.614689503715328
83,Miscellaneous articles of base metal,Vietnam,1,"Los Angeles, CA",0.3550459906630262,35.504599066302625
83,Miscellaneous articles of base metal,Vietnam,2,"New York City, NY",0.12450314981881265,12.450314981881265
83,Miscellaneous articles of base metal,Vietnam,3,"Savannah, GA",0.09761834184205577,9.761834184205577
83,Miscellaneous articles of base metal,Vietnam,4,"Houston-Galveston, TX",0.08937625719665102,8.937625719665101
83,Miscellaneous articles of base metal,Vietnam,5,"Norfolk, VA",0.07349712496930783,7.349712496930783
83,Miscellaneous articles of base metal,Vietnam,6,"Chicago, IL",0.06664238056998041,6.664238056998041
83,Miscellaneous articles of base metal,Vietnam,7,"Mobile, AL",0.06125119059650001,6.125119059650001
83,Miscellaneous articles of base metal,Vietnam,8,"Seattle, WA",0.0532066301359031,5.32066301359031
83,Miscellaneous articles of base metal,Vietnam,9,"Charleston, SC",0.04453047183641584,4.453047183641584
83,Miscellaneous articles of base metal,Vietnam,10,"Nogales, AZ",0.0343284623713471,3.43284623713471
84,Machinery and electrical equipment,Australia,1,"Los Angeles, CA",0.2288576687766035,22.88576687766035
84,Machinery and electrical equipment,Australia,2,"Chicago, IL",0.16659946087805538,16.659946087805537
84,Machinery and electrical equipment,Australia,3,"Cleveland, OH",0.14053187636957365,14.053187636957365
84,Machinery and electrical equipment,Australia,4,"Savannah, GA",0.10591876198065255,10.591876198065254
84,Machinery and electrical equipment,Australia,5,"Charleston, SC",0.07446599809157163,7.4465998091571635
84,Machinery and electrical equipment,Australia,6,"New Orleans, LA",0.07180334212843054,7.180334212843054
84,Machinery and electrical equipment,Australia,7,"Dallas-Fort Worth, TX",0.06260226039493794,6.260226039493793
84,Machinery and electrical equipment,Australia,8,"Houston-Galveston, TX",0.06000466949180989,6.000466949180989
84,Machinery and electrical equipment,Australia,9,"Seattle, WA",0.04620574040951613,4.620574040951613
84,Machinery and electrical equipment,Australia,10,"Philadelphia, PA",0.043010221478848684,4.3010221478848685
84,Machinery and electrical equipment,Austria,1,"Houston-Galveston, TX",0.14553965907742045,14.553965907742045
84,Machinery and electrical equipment,Austria,2,"New York City, NY",0.13744614302206795,13.744614302206795
84,Machinery and electrical equipment,Austria,3,"Charleston, SC",0.1342798375492591,13.42798375492591
84,Machinery and electrical equipment,Austria,4,"Baltimore, MD",0.1219371446626148,12.19371446626148
84,Machinery and electrical equipment,Austria,5,"Chicago, IL",0.09761093693490547,9.761093693490547
84,Machinery and electrical equipment,Austria,6,"Los Angeles, CA",0.08972733220767161,8.97273322076716
84,Machinery and electrical equipment,Austria,7,"Savannah, GA",0.07927531571387349,7.927531571387349
84,Machinery and electrical equipment,Austria,8,"Cleveland, OH",0.07289122464870675,7.289122464870674
84,Machinery and electrical equipment,Austria,9,"Norfolk, VA",0.06717703255077884,6.7177032550778835
84,Machinery and electrical equipment,Austria,10,"New Orleans, LA",0.054115373632701524,5.411537363270153
84,Machinery and electrical equipment,Belgium,1,"Cleveland, OH",0.21465528044752608,21.465528044752606
84,Machinery and electrical equipment,Belgium,2,"Wilmington, NC",0.12008403486980329,12.00840348698033
84,Machinery and electrical equipment,Belgium,3,"New York City, NY",0.09958750088113803,9.958750088113803
84,Machinery and electrical equipment,Belgium,4,"Houston-Galveston, TX",0.09272753295270901,9.2727532952709
84,Machinery and electrical equipment,Belgium,5,"Chicago, IL",0.0895793495856099,8.95793495856099
84,Machinery and electrical equipment,Belgium,6,"Seattle, WA",0.08766911537740142,8.766911537740143
84,Machinery and electrical equipment,Belgium,7,"Baltimore, MD",0.08634618895434289,8.634618895434288
84,Machinery and electrical equipment,Belgium,8,"Savannah, GA",0.0858324296175085,8.58324296175085
84,Machinery and electrical equipment,Belgium,9,"Charleston, SC",0.07615076646564849,7.615076646564849
84,Machinery and electrical equipment,Belgium,10,"New Orleans, LA",0.047367800848312415,4.736780084831241
84,Machinery and electrical equipment,Brazil,1,"Houston-Galveston, TX",0.3208944413108067,32.08944413108067
84,Machinery and electrical equipment,Brazil,2,"Norfolk, VA",0.14261919956241817,14.261919956241817
84,Machinery and electrical equipment,Brazil,3,"Savannah, GA",0.11260919174558683,11.260919174558683
84,Machinery and electrical equipment,Brazil,4,"Miami, FL",0.08013923859050423,8.013923859050424
84,Machinery and electrical equipment,Brazil,5,"Baltimore, MD",0.07337688429535008,7.337688429535008
84,Machinery and electrical equipment,Brazil,6,"Charleston, SC",0.0728272968714732,7.28272968714732
84,Machinery and electrical equipment,Brazil,7,"Chicago, IL",0.06294241661873219,6.294241661873219
84,Machinery and electrical equipment,Brazil,8,"New York City, NY",0.05813064142832166,5.813064142832166
84,Machinery and electrical equipment,Brazil,9,"Cleveland, OH",0.038396488774089,3.8396488774089
84,Machinery and electrical equipment,Brazil,10,"Los Angeles, CA",0.03806420080271803,3.806420080271803
84,Machinery and electrical equipment,Bulgaria,1,"New York City, NY",0.17738077749271366,17.738077749271365
84,Machinery and electrical equipment,Bulgaria,2,"Savannah, GA",0.14965175120594865,14.965175120594864
84,Machinery and electrical equipment,Bulgaria,3,"Cleveland, OH",0.12140406184567629,12.14040618456763
84,Machinery and electrical equipment,Bulgaria,4,"St. Louis, MO",0.11434308492095543,11.434308492095543
84,Machinery and electrical equipment,Bulgaria,5,"Los Angeles, CA",0.1127847611235694,11.278476112356941
84,Machinery and electrical equipment,Bulgaria,6,"Chicago, IL",0.10149882936400911,10.14988293640091
84,Machinery and electrical equipment,Bulgaria,7,"New Orleans, LA",0.0875961060698146,8.759610606981461
84,Machinery and electrical equipment,Bulgaria,8,"Boston, MA",0.061126921542415565,6.112692154241556
84,Machinery and electrical equipment,Bulgaria,9,"Norfolk, VA",0.0411029800460184,4.11029800460184
84,Machinery and electrical equipment,Bulgaria,10,"San Francisco, CA",0.033110726388878874,3.3110726388878873
84,Machinery and electrical equipment,Canada,1,"Detroit, MI",0.500942663070863,50.0942663070863
84,Machinery and electrical equipment,Canada,2,"Buffalo, NY",0.12294260541721196,12.294260541721195
84,Machinery and electrical equipment,Canada,3,"Pembina, ND",0.09948886146805803,9.948886146805803
84,Machinery and electrical equipment,Canada,4,"Ogdensburg, NY",0.0873164999812426,8.731649998124261
84,Machinery and electrical equipment,Canada,5,"Great Falls, MT",0.05315402816906878,5.315402816906878
84,Machinery and electrical equipment,Canada,6,"Seattle, WA",0.043820150792414365,4.3820150792414365
84,Machinery and electrical equipment,Canada,7,"Cleveland, OH",0.026668580026337853,2.666858002633785
84,Machinery and electrical equipment,Canada,8,"New Orleans, LA",0.02559692957405013,2.559692957405013
84,Machinery and electrical equipment,Canada,9,"St. Albans, VT",0.024780849164362777,2.478084916436278
84,Machinery and electrical equipment,Canada,10,"Savannah, GA",0.015288832336390392,1.5288832336390392
84,Machinery and electrical equipment,China,1,"Los Angeles, CA",0.341400440522584,34.1400440522584
84,Machinery and electrical equipment,China,2,"Chicago, IL",0.21892578921176253,21.892578921176252
84,Machinery and electrical equipment,China,3,"New Orleans, LA",0.09165485526127691,9.165485526127691
84,Machinery and electrical equipment,China,4,"Cleveland, OH",0.07156179243328735,7.156179243328735
84,Machinery and electrical equipment,China,5,"Savannah, GA",0.06389311513561853,6.389311513561853
84,Machinery and electrical equipment,China,6,"New York City, NY",0.05966243842194094,5.9662438421940935
84,Machinery and electrical equipment,China,7,"Houston-Galveston, TX",0.04846779915381256,4.846779915381256
84,Machinery and electrical equipment,China,8,"Dallas-Fort Worth, TX",0.03582550930792838,3.5825509307928383
84,Machinery and electrical equipment,China,9,"Philadelphia, PA",0.03489983388414138,3.4899833884141382
84,Machinery and electrical equipment,China,10,"San Francisco, CA",0.033708426667647326,3.3708426667647324
84,Machinery and electrical equipment,Croatia,1,"New York City, NY",0.1970468329743012,19.70468329743012
84,Machinery and electrical equipment,Croatia,2,"Houston-Galveston, TX",0.15933944989891982,15.933944989891982
84,Machinery and electrical equipment,Croatia,3,"Chicago, IL",0.11945665117990359,11.945665117990359
84,Machinery and electrical equipment,Croatia,4,"Savannah, GA",0.1048049314620004,10.48049314620004
84,Machinery and electrical equipment,Croatia,5,"Wilmington, NC",0.10010140715473759,10.010140715473758
84,Machinery and electrical equipment,Croatia,6,"Cleveland, OH",0.08902344460960503,8.902344460960503
84,Machinery and electrical equipment,Croatia,7,"Los Angeles, CA",0.07533065037985097,7.5330650379850965
84,Machinery and electrical equipment,Croatia,8,"New Orleans, LA",0.05873792980258933,5.873792980258933
84,Machinery and electrical equipment,Croatia,9,"Dallas-Fort Worth, TX",0.05236830140044774,5.236830140044774
84,Machinery and electrical equipment,Croatia,10,"Norfolk, VA",0.04379040113764434,4.379040113764434
84,Machinery and electrical equipment,Czech Republic,1,"Charleston, SC",0.26222678816902345,26.222678816902345
84,Machinery and electrical equipment,Czech Republic,2,"Chicago, IL",0.15223852916777558,15.223852916777558
84,Machinery and electrical equipment,Czech Republic,3,"Nogales, AZ",0.11697070530009489,11.697070530009489
84,Machinery and electrical equipment,Czech Republic,4,"New York City, NY",0.11187237121868952,11.187237121868952
84,Machinery and electrical equipment,Czech Republic,5,"Savannah, GA",0.07206823387855607,7.206823387855607
84,Machinery and electrical equipment,Czech Republic,6,"Dallas-Fort Worth, TX",0.06626840589356123,6.626840589356123
84,Machinery and electrical equipment,Czech Republic,7,"Cleveland, OH",0.06606312533263431,6.606312533263431
84,Machinery and electrical equipment,Czech Republic,8,"Houston-Galveston, TX",0.05626996375852697,5.626996375852697
84,Machinery and electrical equipment,Czech Republic,9,"Detroit, MI",0.0541161560132001,5.41161560132001
84,Machinery and electrical equipment,Czech Republic,10,"Los Angeles, CA",0.041905721267937894,4.190572126793789
84,Machinery and electrical equipment,Denmark,1,"Chicago, IL",0.16786107796294067,16.78610779629407
84,Machinery and electrical equipment,Denmark,2,"Houston-Galveston, TX",0.1430051887984241,14.30051887984241
84,Machinery and electrical equipment,Denmark,3,"New York City, NY",0.1404882173014515,14.04882173014515
84,Machinery and electrical equipment,Denmark,4,"Cleveland, OH",0.13318978150775457,13.318978150775457
84,Machinery and electrical equipment,Denmark,5,"Savannah, GA",0.1174923234722718,11.74923234722718
84,Machinery and electrical equipment,Denmark,6,"New Orleans, LA",0.07305611725778481,7.305611725778481
84,Machinery and electrical equipment,Denmark,7,"Charleston, SC",0.06330304303296838,6.330304303296838
84,Machinery and electrical equipment,Denmark,8,"Norfolk, VA",0.06075612680937119,6.075612680937119
84,Machinery and electrical equipment,Denmark,9,"Boston, MA",0.05405524261413601,5.405524261413601
84,Machinery and electrical equipment,Denmark,10,"Los Angeles, CA",0.04679288124289699,4.679288124289699
84,Machinery and electrical equipment,Dominican Republic,1,"Miami, FL",0.7412160695839657,74.12160695839657
84,Machinery and electrical equipment,Dominican Republic,2,"Chicago, IL",0.16705433803273972,16.705433803273973
84,Machinery and electrical equipment,Dominican Republic,3,"New York City, NY",0.04194704258484588,4.194704258484587
84,Machinery and electrical equipment,Dominican Republic,4,"New Orleans, LA",0.015336536510405507,1.5336536510405507
84,Machinery and electrical equipment,Dominican Republic,5,"Cleveland, OH",0.01115541756788291,1.115541756788291
84,Machinery and electrical equipment,Dominican Republic,6,"El Paso, TX",0.007792034174717973,0.7792034174717973
84,Machinery and electrical equipment,Dominican Republic,7,"Houston-Galveston, TX",0.005582415967176171,0.5582415967176171
84,Machinery and electrical equipment,Dominican Republic,8,"Tampa, FL",0.005508696501247171,0.5508696501247171
84,Machinery and electrical equipment,Dominican Republic,9,"Los Angeles, CA",0.0028077775734620778,0.2807777573462078
84,Machinery and electrical equipment,Dominican Republic,10,"Savannah, GA",0.0015996715035568939,0.1599671503556894
84,Machinery and electrical equipment,Finland,1,"Chicago, IL",0.1788063385483574,17.88063385483574
84,Machinery and electrical equipment,Finland,2,"Houston-Galveston, TX",0.14365866739526564,14.365866739526565
84,Machinery and electrical equipment,Finland,3,"New York City, NY",0.1288136414234877,12.881364142348769
84,Machinery and electrical equipment,Finland,4,"Savannah, GA",0.1226438284404626,12.26438284404626
84,Machinery and electrical equipment,Finland,5,"Los Angeles, CA",0.09530033039768737,9.530033039768737
84,Machinery and electrical equipment,Finland,6,"Cleveland, OH",0.08147141252393812,8.147141252393812
84,Machinery and electrical equipment,Finland,7,"Baltimore, MD",0.08002009608000711,8.00200960800071
84,Machinery and electrical equipment,Finland,8,"Charleston, SC",0.07953452304994921,7.95345230499492
84,Machinery and electrical equipment,Finland,9,"New Orleans, LA",0.05293667772178658,5.293667772178658
84,Machinery and electrical equipment,Finland,10,"Detroit, MI",0.03681448441905818,3.6814484419058178
84,Machinery and electrical equipment,France,1,"Cleveland, OH",0.28127616158829594,28.127616158829593
84,Machinery and electrical equipment,France,2,"New York City, NY",0.13283761000151043,13.283761000151042
84,Machinery and electrical equipment,France,3,"Laredo, TX",0.12295620570103506,12.295620570103507
84,Machinery and electrical equipment,France,4,"Chicago, IL",0.09870324740337724,9.870324740337724
84,Machinery and electrical equipment,France,5,"Dallas-Fort Worth, TX",0.07705091042213898,7.705091042213898
84,Machinery and electrical equipment,France,6,"Savannah, GA",0.07682148929292086,7.682148929292086
84,Machinery and electrical equipment,France,7,"Miami, FL",0.0735551024872499,7.355510248724991
84,Machinery and electrical equipment,France,8,"New Orleans, LA",0.05742807709419933,5.742807709419933
84,Machinery and electrical equipment,France,9,"Houston-Galveston, TX",0.04343141665430986,4.343141665430986
84,Machinery and electrical equipment,France,10,"Los Angeles, CA",0.03593977935496237,3.593977935496237
84,Machinery and electrical equipment,Germany,1,"Chicago, IL",0.1665203117110337,16.65203117110337
84,Machinery and electrical equipment,Germany,2,"New York City, NY",0.15436470322537055,15.436470322537055
84,Machinery and electrical equipment,Germany,3,"Charleston, SC",0.13065909181963017,13.065909181963017
84,Machinery and electrical equipment,Germany,4,"Savannah, GA",0.1075776543620345,10.75776543620345
84,Machinery and electrical equipment,Germany,5,"Houston-Galveston, TX",0.09955947300961634,9.955947300961634
84,Machinery and electrical equipment,Germany,6,"Cleveland, OH",0.0985134631172329,9.85134631172329
84,Machinery and electrical equipment,Germany,7,"Baltimore, MD",0.06738192754940485,6.738192754940485
84,Machinery and electrical equipment,Germany,8,"Norfolk, VA",0.06384620339907973,6.384620339907973
84,Machinery and electrical equipment,Germany,9,"New Orleans, LA",0.05980919337167061,5.980919337167061
84,Machinery and electrical equipment,Germany,10,"Los Angeles, CA",0.05176797843492662,5.176797843492662
84,Machinery and electrical equipment,Hungary,1,"Chicago, IL",0.20443943629326838,20.44394362932684
84,Machinery and electrical equipment,Hungary,2,"New York City, NY",0.16272040925222972,16.27204092522297
84,Machinery and electrical equipment,Hungary,3,"Detroit, MI",0.13147014658028522,13.147014658028521
84,Machinery and electrical equipment,Hungary,4,"Savannah, GA",0.12903248415534702,12.903248415534701
84,Machinery and electrical equipment,Hungary,5,"New Orleans, LA",0.10111941477416234,10.111941477416234
84,Machinery and electrical equipment,Hungary,6,"Cleveland, OH",0.07362591543080695,7.362591543080694
84,Machinery and electrical equipment,Hungary,7,"Charleston, SC",0.05694131353124763,5.694131353124763
84,Machinery and electrical equipment,Hungary,8,"Los Angeles, CA",0.054999181324370046,5.499918132437005
84,Machinery and electrical equipment,Hungary,9,"Houston-Galveston, TX",0.054216386366193935,5.421638636619393
